uid,iid,rating
4374,6565,5
4374,12075,5
4374,2342,4
4376,2343,4
4380,14541,5
4380,2343,5
4384,2343,3
4386,2570,2
4386,7701,1
4386,2344,1
4390,2344,4
4393,2346,3
4398,2607,3
4406,2349,5
4407,14312,5
4407,2349,5
4411,12467,4
4411,2351,1
4412,2351,2
4413,2351,2
4415,5775,3
4415,14511,1
4415,14530,3
4415,2733,3
4415,6291,5
4415,2352,3
4422,2353,4
4431,2353,5
4434,2353,5
4435,2353,4
4438,2353,5
4439,2353,4
4446,2353,5
4447,14685,4
4447,2353,5
4450,2353,5
4452,13491,4
4452,2353,4
4453,2353,5
4454,2353,5
4462,2354,4
4469,14350,3
4469,2355,5
4475,2357,4
4476,2357,4
4483,6577,2
4483,13036,4
4483,2357,2
4493,2360,3
4496,15074,4
4496,2360,5
4497,6265,5
4497,14555,5
4497,2360,5
4499,12021,5
4499,2363,5
4501,2366,5
4504,6937,4
4504,11379,4
4504,2366,4
4514,11919,5
4514,2375,4
4515,2375,4
4517,14501,4
4517,2375,4
4519,2375,5
4520,2375,5
4524,4133,4
4529,2560,5
4539,12402,5
4539,7471,5
4544,2430,5
4551,13227,2
4551,6581,3
4553,13273,4
4553,2448,5
4557,2448,5
4559,7816,4
4560,8417,4
4560,3161,5
4562,14433,4
4562,2505,4
4565,6375,4
4568,7833,5
4571,14427,3
4571,2487,1
4573,2489,4
4574,2489,4
4575,8640,5
4575,12462,3
4575,2489,5
4580,8536,4
4580,6247,5
4580,13164,5
4580,5126,4
4583,7555,5
4587,7870,5
4587,5143,5
4590,2505,4
4591,12357,4
4591,13222,5
4591,12364,4
4591,7372,5
4591,9164,5
4591,2505,5
4599,2509,5
4602,4479,5
4602,12454,5
4602,2510,5
4608,11169,5
4608,2520,4
4611,2523,2
4613,2523,4
4617,15031,2
4617,2525,3
4619,2525,5
4620,2525,3
4621,2525,5
4623,6397,5
4623,12149,5
4623,2528,3
4624,13247,1
4624,2528,3
4627,14803,3
4627,2530,4
4629,7770,5
4629,6365,5
4629,9268,4
4629,4517,4
4632,14888,4
4632,2535,4
4633,13419,4
4633,2535,5
4634,2535,4
4639,2546,2
4649,12296,4
4649,2554,4
4652,4473,4
4654,2560,5
4655,2570,1
4656,7423,4
4656,4206,5
4656,9264,5
4656,2570,4
4658,7839,5
4658,13590,3
4658,2573,3
4659,15308,4
4659,2697,4
4660,4996,1
4663,2592,3
4664,6844,4
4664,2592,3
4671,13319,4
4671,2599,4
4672,11705,5
4672,2599,3
4674,2601,4
4675,2601,2
4679,10296,5
4679,2601,5
4681,15036,4
4681,2601,2
4682,4632,4
4682,13485,4
4682,13518,4
4682,2733,4
4682,6094,2
4682,2601,3
4684,2607,5
4687,2607,1
4689,2607,4
4690,12549,5
4690,2607,2
4691,2607,3
4695,4595,5
4699,13749,4
4699,2614,4
4700,13004,3
4700,2614,4
4701,13608,2
4701,4587,2
4704,2622,3
4707,13419,3
4707,2626,5
4710,6988,4
4711,6031,4
4712,4653,3
4716,2655,4
4720,14575,5
4720,2666,4
4726,2670,4
4727,6809,5
4727,12654,5
4727,4165,4
4727,4663,3
4727,2670,5
4729,15233,5
4729,2670,5
4735,13507,4
4735,2672,2
4739,2672,4
4740,2672,3
4741,7372,4
4741,4653,5
4741,8302,5
4741,2672,5
4743,14399,5
4743,2672,5
4745,2672,5
4749,12350,4
4749,13900,4
4749,13923,4
4749,7033,4
4749,12418,5
4749,2680,5
4750,13513,1
4750,4706,5
4753,2697,1
4755,13549,3
4755,2698,5
4759,2708,5
4761,3849,5
4770,9290,5
4770,2733,5
4774,2733,5
4782,2733,5
4784,5778,1
4785,15614,5
4785,2743,3
4787,2743,4
4789,9199,5
4790,5477,3
4796,13752,1
4796,2778,4
4801,13209,4
4801,2792,4
4806,6929,4
4806,4683,5
4806,8905,4
4806,4467,4
4807,13934,3
4807,4683,4
4817,2821,4
4818,2821,4
4820,2826,5
4821,13551,5
4821,2826,3
4829,2826,4
4834,2864,5
4837,2865,4
4839,2866,4
4843,2874,4
4846,11660,5
4846,4644,5
4847,6106,5
4849,14448,2
4849,2908,4
4850,2908,4
4856,6790,4
4856,12089,5
4856,5264,5
4864,2991,4
4865,2999,2
4869,9252,5
4869,7624,4
4869,9573,5
4869,3020,4
4875,10059,5
4882,11622,5
4882,4154,3
4883,14276,4
4883,3936,4
4887,3152,5
4888,3152,4
4889,3152,5
4890,12008,5
4890,3152,5
4891,3152,5
4892,14434,1
4892,3152,5
4894,7664,5
4894,3152,5
4895,3152,5
4903,12383,5
4903,3152,5
4905,3152,5
4913,3152,5
4915,3152,5
4916,14311,4
4916,3152,5
4919,3154,5
4920,3154,5
4922,3154,5
4924,3154,5
4925,11649,2
4925,3154,5
4926,3154,5
4927,3154,5
4931,14311,4
4931,3154,5
4934,3154,5
4937,3154,5
4947,3154,3
4952,7694,5
4958,13531,5
4958,3159,5
4959,6119,4
4959,10274,5
4959,3159,5
4961,7531,2
4961,13199,2
4961,3160,5
4962,3160,5
4966,14337,5
4966,3160,5
4969,11996,5
4969,3161,5
4970,11968,5
4970,3162,5
4971,7732,4
4971,3162,5
4972,12130,5
4972,3162,5
4973,3162,5
4974,3162,5
4975,3162,5
4976,12468,4
4976,3162,5
4977,10868,5
4977,3162,5
4979,3163,4
4980,14397,3
4980,3163,4
4981,3163,5
4983,3163,4
4984,13042,5
4984,3163,5
4985,3163,4
4988,3165,5
4989,11923,5
4989,12959,4
4989,13037,3
4989,6119,5
4989,11926,5
4989,3165,4
4990,3165,4
4992,12055,4
4992,3165,4
4994,6643,5
4994,3172,2
4994,12007,4
4994,3165,5
4997,3165,4
5002,7743,5
5002,12418,5
5002,3165,5
5007,3165,5
5008,3165,4
5012,3165,4
5013,13399,5
5013,3165,5
5017,3165,5
5019,12105,5
5019,3165,5
5020,3165,5
5023,12959,5
5023,3165,5
5029,13126,5
5029,3167,5
5030,14326,1
5030,3168,5
5032,3168,5
5036,3168,5
5038,3171,5
5039,3171,5
5040,12975,5
5040,3171,4
5042,7462,5
5042,8302,5
5042,3172,5
5046,10296,5
5046,4202,4
5046,12100,4
5046,3172,3
5047,12417,5
5047,3172,3
5048,3172,4
5055,14416,4
5055,3173,3
5057,14329,5
5057,3173,4
5060,12156,4
5060,3173,4
5061,3173,5
5068,3173,5
5070,14436,5
5070,3173,5
5071,3173,5
5075,3173,3
5080,7723,3
5080,3173,5
5081,3173,5
5085,3173,5
5086,14326,2
5086,3173,5
5087,14465,3
5087,3173,5
5090,3173,5
5091,3173,5
5095,3173,5
5099,12404,5
5099,3173,5
5101,3173,5
5104,3173,5
5105,3173,5
5108,14428,5
5108,3173,5
5114,14329,3
5114,3173,5
5115,3173,3
5121,3173,5
5131,3177,4
5135,3177,5
5142,6035,4
5145,3182,4
5153,3187,5
5159,12145,5
5161,13199,5
5161,3192,4
5162,3192,4
5164,3192,4
5180,3200,5
5182,5095,5
5184,7779,5
5191,3744,5
5199,7178,5
5199,13589,3
5199,3217,5
5215,3230,4
5216,3230,5
5221,3231,5
5225,3231,5
5229,12361,5
5229,3231,5
5230,3231,4
5231,3231,5
5232,13266,4
5232,3231,5
5244,4413,5
5245,3242,5
5246,3242,3
5247,3242,4
5248,3242,5
5256,14326,4
5256,3242,4
5260,3242,5
5263,7667,3
5263,6267,5
5263,7822,4
5263,3242,5
5265,3242,4
5268,3242,5
5269,12075,5
5269,3242,5
5270,7096,5
5270,12100,4
5270,3242,4
5273,6901,5
5277,7893,3
5277,12462,3
5277,4186,5
5281,3254,5
5287,3260,4
5288,3260,5
5293,4161,4
5294,6113,5
5294,10184,4
5294,6045,5
5303,12266,3
5303,3267,2
5306,11255,5
5306,3267,5
5311,13382,4
5311,3270,5
5312,3270,5
5321,6701,5
5328,12383,5
5328,3280,5
5330,3280,5
5332,3280,5
5347,3290,5
5370,11060,5
5370,10176,5
5389,7411,2
5401,4118,4
5412,15300,5
5412,6674,2
5430,3397,5
5447,6858,5
5463,9994,3
5467,3444,5
5469,15177,5
5469,6238,4
5472,13308,3
5472,11020,5
5479,3945,5
5494,4161,4
5502,14530,5
5502,6113,4
5503,7923,5
5508,14423,4
5508,3612,5
5510,4113,4
5513,3526,4
5515,3526,5
5530,10136,5
5530,10815,4
5530,4118,5
5536,3999,5
5538,12079,5
5538,4129,4
5550,4292,5
5563,3612,4
5566,3612,5
5569,11081,5
5574,3624,5
5588,4125,5
5592,4157,5
5596,3643,5
5597,3643,4
5599,6312,3
5629,13209,4
5629,4380,3
5632,3686,5
5648,4632,5
5656,3735,5
5658,3735,4
5665,6159,5
5665,8664,5
5665,3744,5
5670,14324,4
5670,14400,5
5670,3744,5
5671,12060,1
5671,3744,5
5672,8302,5
5672,3744,5
5673,3744,3
5679,14326,1
5679,3744,5
5685,13662,5
5685,3748,5
5686,3748,5
5689,3748,5
5690,12385,4
5690,3748,5
5691,13308,4
5691,3748,4
5696,3748,4
5698,3748,2
5702,15296,4
5702,3748,2
5705,3748,5
5715,6939,4
5715,13137,4
5715,3764,4
5717,5626,5
5729,12217,5
5729,15042,4
5729,7528,5
5733,4710,4
5734,15305,4
5734,4115,4
5738,3845,5
5746,6247,5
5746,11195,4
5746,3849,1
5747,3849,4
5761,3849,5
5766,3849,5
5767,12103,5
5767,3849,5
5777,8711,5
5778,13643,4
5778,4870,5
5787,4452,3
5790,3940,5
5791,3940,3
5796,3945,5
5816,4192,5
5819,14311,5
5819,6600,5
5819,14479,3
5819,6143,4
5825,12191,4
5837,4002,5
5845,11354,5
5845,4428,4
5849,8938,4
5852,4031,5
5855,4186,5
5865,4625,4
5870,6090,3
5870,7404,4
5870,4101,5
5872,4101,4
5874,4263,5
5874,4101,5
5875,10988,5
5875,4101,5
5877,6613,4
5877,4102,5
5878,13199,3
5878,4103,4
5879,4103,5
5880,11987,5
5880,4103,4
5881,6021,4
5881,4103,5
5884,4104,5
5885,4592,5
5885,4104,5
5888,4104,5
5890,4104,5
5891,7381,2
5891,6125,4
5891,12021,4
5891,4104,4
5893,12975,5
5893,4105,1
5901,4109,4
5904,12316,5
5904,4109,5
5906,4110,5
5909,4110,4
5913,4111,4
5918,14529,4
5918,4111,5
5925,4112,5
5926,4112,5
5931,4112,5
5932,4112,4
5936,13190,5
5936,4112,5
5938,4413,5
5938,6897,5
5938,4112,5
5945,12105,3
5945,4115,4
5946,4115,5
5948,4115,5
5949,4115,5
5952,4115,5
5953,4115,5
5955,4115,5
5958,14399,5
5958,4115,5
5959,4115,5
5960,4116,5
5964,4116,5
5965,4116,5
5966,12105,5
5966,4117,4
5967,4117,5
5968,4118,3
5971,4118,5
5984,12162,4
5984,6300,3
5984,6149,5
5984,6573,4
5984,4123,3
5986,14428,5
5986,4125,3
5988,4127,4
5992,4127,5
5994,4127,4
6002,4127,4
6003,7732,5
6003,12101,3
6003,4127,3
6004,12134,4
6004,4127,4
6005,6101,3
6005,11920,4
6005,4127,4
6006,4127,3
6015,4127,5
6016,12975,5
6016,4127,3
6018,13199,5
6018,4127,4
6020,4127,5
6021,4127,4
6022,6212,2
6022,11982,3
6022,4127,3
6023,4127,4
6028,13396,4
6028,4127,5
6034,4128,4
6037,14428,4
6037,4128,5
6038,6159,5
6038,7388,5
6038,4128,5
6039,4128,4
6044,12462,5
6044,4128,5
6049,4129,2
6050,14428,5
6050,4129,5
6052,12100,5
6052,14435,3
6052,4129,4
6055,4129,4
6056,4129,5
6057,12011,4
6057,6122,4
6057,6056,4
6057,7372,5
6057,4130,4
6058,14429,5
6058,4130,5
6059,12101,5
6059,4130,4
6060,10102,4
6060,7584,4
6060,11923,5
6060,4130,5
6061,4130,5
6062,4130,5
6063,4130,5
6065,12442,5
6065,4130,5
6071,14325,5
6071,4130,4
6074,4130,5
6079,4131,5
6081,4131,5
6083,12060,3
6083,4133,4
6084,13199,5
6084,4133,5
6086,4133,5
6101,4135,5
6102,4136,5
6107,4137,5
6108,4137,5
6111,12105,5
6111,4137,4
6112,12008,3
6112,4137,4
6114,14428,5
6114,4137,5
6115,14432,4
6115,4137,4
6117,14325,4
6117,4137,5
6118,4137,5
6120,4137,4
6126,4137,5
6127,4137,5
6128,4138,5
6134,4140,5
6135,15303,5
6135,4140,5
6140,4142,5
6141,4142,5
6147,4142,5
6150,4142,5
6151,4142,5
6152,12975,5
6152,4142,5
6153,4142,5
6156,4142,5
6159,4143,5
6160,4143,5
6162,6205,4
6168,4148,4
6171,4148,4
6173,4148,5
6174,4148,5
6175,11982,3
6175,4148,5
6179,4148,3
6192,6103,5
6193,12170,3
6193,4151,4
6199,7484,5
6199,4153,5
6202,4153,4
6208,12182,5
6208,4156,4
6209,4156,5
6210,6663,4
6210,12088,5
6210,4156,4
6212,12342,5
6212,4156,4
6213,14310,5
6213,4157,5
6214,4157,5
6215,14326,1
6215,4157,5
6217,12356,3
6217,4157,5
6218,4157,5
6219,4157,5
6220,13193,4
6220,4157,5
6225,4157,5
6227,4157,4
6234,4157,5
6236,12193,3
6236,4157,5
6237,12233,4
6237,4157,3
6238,4157,5
6241,4157,5
6242,12218,5
6242,4157,5
6247,4157,5
6248,4157,4
6255,12262,2
6255,4157,4
6257,4157,5
6266,4157,4
6270,4157,5
6271,4157,5
6273,4157,5
6276,4157,5
6280,4157,5
6282,4592,5
6282,12500,5
6282,4157,5
6283,4157,4
6299,14428,4
6299,4160,5
6303,4161,4
6305,4161,2
6306,4161,4
6308,12975,5
6308,4161,3
6317,12309,5
6317,4161,4
6319,4161,5
6322,4161,3
6325,4162,5
6333,4165,4
6335,4167,4
6339,4167,5
6341,4167,4
6345,13121,5
6345,4167,5
6350,4167,3
6351,4167,3
6353,4167,5
6354,4167,5
6356,4167,5
6358,4167,5
6361,4167,5
6362,4167,5
6372,11963,5
6372,12357,5
6372,4167,5
6375,4167,4
6376,4167,3
6379,4167,3
6381,4167,2
6383,4167,4
6384,4167,1
6385,4167,4
6389,4167,3
6390,4167,4
6394,4167,5
6395,4167,5
6396,4167,4
6399,13531,5
6399,9268,5
6399,4674,4
6399,11986,4
6399,4167,5
6405,4167,5
6407,4168,5
6416,4168,5
6417,14435,4
6417,4168,4
6424,4168,4
6428,13164,4
6428,4168,5
6433,12417,5
6433,4168,5
6434,4168,5
6435,4168,5
6436,6328,4
6436,10350,5
6436,4168,4
6438,4168,5
6444,4168,5
6449,4168,5
6457,4168,5
6468,4168,5
6469,4168,5
6480,13518,5
6480,4168,5
6491,4169,5
6494,4169,5
6501,4169,4
6505,4169,5
6510,4171,4
6512,4172,4
6514,4172,3
6517,4172,5
6518,4172,5
6523,4172,5
6525,4172,5
6534,4172,5
6535,4172,5
6539,12103,5
6539,4174,4
6541,4174,3
6543,4174,5
6547,4174,4
6551,4174,4
6552,4174,4
6555,7589,3
6555,12170,4
6555,4174,3
6569,4177,4
6570,4177,4
6577,4179,5
6579,12918,5
6579,4179,5
6580,4179,4
6581,4179,5
6586,12442,4
6586,4179,5
6588,4179,4
6598,4180,5
6601,4180,4
6602,4180,5
6603,4180,4
6608,4180,4
6612,4180,5
6616,6316,4
6616,12390,5
6616,4180,5
6622,4181,2
6627,4182,5
6629,6299,4
6630,4184,4
6634,4186,5
6641,4186,5
6647,4186,5
6648,4186,5
6649,4186,5
6655,4186,5
6658,4186,5
6661,4186,5
6673,4186,5
6675,4186,5
6681,12227,5
6681,4186,5
6685,4186,5
6690,4186,5
6694,4186,5
6695,4186,4
6701,10296,5
6701,4186,5
6703,4186,3
6707,4186,5
6720,4186,4
6722,4186,5
6724,4186,5
6725,7769,4
6725,4186,5
6726,4186,4
6730,4186,5
6731,10206,5
6731,4186,5
6732,13073,5
6732,4186,4
6736,4186,5
6742,4186,5
6754,4187,3
6757,4187,2
6760,4187,3
6762,4188,5
6764,4188,5
6769,4189,4
6771,10171,5
6772,4192,5
6773,4192,5
6774,13412,4
6774,4192,5
6775,13199,4
6775,4192,5
6780,4196,4
6787,4196,5
6788,4196,5
6790,12870,5
6790,4196,5
6794,4196,5
6795,14501,4
6795,7720,3
6800,7893,5
6800,12342,5
6800,4198,5
6803,4200,3
6812,14506,5
6812,4202,3
6816,4202,4
6817,4202,5
6825,4206,5
6830,4206,5
6833,4206,5
6841,4206,5
6849,14530,3
6849,4206,5
6855,4206,5
6858,12462,4
6858,4206,5
6871,4206,5
6877,4206,3
6887,4206,4
6888,13164,4
6888,4207,4
6890,4207,4
6891,14515,4
6891,4207,4
6917,4207,5
6919,4207,4
6926,4207,4
6942,4207,4
6952,12122,5
6952,12342,4
6952,4209,3
6954,4210,5
6955,13209,5
6955,4210,3
6967,4214,1
6971,4214,4
6972,4214,5
6973,4214,4
6976,6027,4
6982,4226,5
6983,13586,5
6983,4226,5
6984,7671,5
6997,7880,4
6997,12371,4
6997,4244,5
6998,11354,5
6998,4244,5
7011,4413,4
7045,4292,3
7046,4292,5
7058,4296,4
7061,4296,5
7070,13341,5
7070,4310,4
7081,15446,4
7081,4572,5
7084,4326,5
7094,11091,5
7099,4354,5
7139,4413,5
7141,4413,5
7147,6210,4
7148,4418,1
7149,6331,5
7149,12427,5
7149,4421,5
7154,4425,5
7159,4426,4
7161,4428,4
7164,4428,4
7165,4428,5
7167,14523,5
7167,4428,5
7170,4428,5
7173,13347,5
7173,11029,5
7176,4435,5
7196,4455,4
7199,4456,5
7206,4466,5
7209,4467,5
7220,4473,4
7224,13419,5
7224,13517,5
7224,12072,3
7224,12575,5
7224,4477,4
7230,4488,4
7233,4661,5
7236,4653,5
7237,15058,4
7237,7770,4
7246,4503,4
7247,12975,4
7247,4503,5
7249,6513,4
7276,15025,4
7276,4524,5
7298,8872,5
7305,14986,2
7305,4554,5
7310,13341,5
7310,4554,5
7327,4584,5
7333,6861,3
7336,4588,5
7340,4595,3
7351,4606,5
7352,4606,5
7353,12816,5
7353,11959,4
7353,13341,4
7353,4608,3
7356,15336,5
7356,4612,5
7357,12490,5
7357,4612,5
7368,4625,5
7374,15197,4
7374,4625,4
7377,4625,5
7381,4625,5
7387,4625,3
7389,4625,4
7393,4629,1
7399,4632,5
7402,4632,4
7404,4632,5
7405,12450,5
7405,4632,5
7418,4633,5
7419,4633,4
7428,4634,4
7430,6600,3
7434,4644,5
7437,4644,5
7441,4644,5
7444,13567,4
7444,4646,3
7445,4649,5
7450,12936,5
7450,4649,5
7466,4661,5
7468,4662,5
7478,6901,4
7479,4696,5
7480,4696,5
7487,4709,5
7488,4710,5
7490,13950,4
7490,4716,5
7504,4798,4
7508,15042,4
7508,4812,5
7527,4858,5
7529,4868,5
7535,4868,4
7537,4870,4
7563,13412,4
7563,14428,2
7563,10156,4
7563,10452,5
7563,7438,4
7572,5015,5
7576,5016,5
7579,5019,5
7582,5019,5
7588,5020,4
7595,9299,5
7595,5031,3
7608,5034,5
7609,7632,5
7609,5626,5
7609,7792,5
7609,5034,5
7610,5034,5
7617,5551,4
7622,5046,5
7626,5046,2
7637,5046,1
7639,6196,4
7639,5046,5
7642,5046,5
7646,5046,5
7648,5046,5
7659,12575,2
7659,5049,4
7662,5049,5
7666,5049,4
7671,5049,4
7682,5733,4
7683,5057,5
7685,5058,5
7687,6129,4
7689,7597,2
7694,5064,5
7700,5068,5
7710,5078,5
7711,5078,4
7713,5078,5
7714,5079,5
7715,5079,4
7716,12398,4
7716,5079,5
7721,5080,4
7730,5083,5
7734,5083,5
7739,5086,5
7741,5086,5
7743,5086,5
7771,12467,4
7771,5099,5
7781,5101,4
7785,5102,1
7786,5102,1
7802,5116,5
7804,5117,4
7807,14501,5
7807,5117,5
7812,5120,5
7817,5126,5
7819,5127,5
7829,6672,2
7830,9176,1
7837,14506,5
7837,5147,5
7842,5148,5
7863,5188,5
7876,13181,5
7876,5202,5
7880,5202,5
7881,5202,5
7886,5202,5
7903,5264,5
7913,5264,5
7932,14480,5
7935,6655,4
7937,5340,5
7939,14555,3
7939,6309,4
7957,5426,5
7961,5725,5
7963,5729,4
7970,15296,4
7970,5447,4
7995,5662,5
7996,5510,5
7999,13239,3
7999,5514,5
8010,6119,5
8016,5574,4
8019,6309,1
8024,5597,5
8029,13098,3
8029,5599,4
8033,5625,4
8044,6527,5
8081,13560,3
8093,15525,4
8093,8643,5
8098,6273,1
8099,14428,4
8099,6119,5
8101,13199,4
8101,6006,4
8102,12034,5
8102,6006,2
8107,7372,4
8107,6011,1
8108,14541,5
8108,6011,5
8111,6045,5
8111,6042,1
8111,6091,4
8111,6011,5
8115,8358,5
8115,6672,4
8115,13199,5
8115,6016,5
8116,6016,4
8118,6016,4
8119,6016,5
8121,14326,5
8121,6016,2
8123,6016,2
8126,14428,1
8126,6016,1
8131,11982,3
8131,6016,5
8133,13180,3
8133,6016,3
8134,6016,5
8139,6016,2
8140,6016,5
8141,6016,4
8143,14366,4
8143,14317,3
8143,14368,3
8143,6016,4
8144,6016,3
8147,6016,5
8150,6097,4
8150,12088,5
8150,6016,4
8152,6027,5
8152,6702,4
8152,6016,2
8155,6040,4
8155,7373,2
8155,6017,4
8158,6017,4
8161,6017,5
8164,6017,5
8170,6023,5
8171,6061,2
8171,6046,3
8171,6190,5
8171,6024,3
8173,14396,4
8173,6027,5
8174,6027,4
8177,6027,5
8178,12975,5
8178,6027,5
8185,14427,4
8185,6027,5
8188,6028,1
8191,6031,2
8192,14379,2
8192,6032,4
8195,6032,4
8197,6032,4
8198,6032,2
8200,6032,4
8203,6032,3
8204,6032,5
8208,6032,4
8209,6032,5
8210,6032,4
8213,6032,3
8215,6032,3
8218,6032,4
8220,14435,2
8220,6032,5
8225,6047,5
8225,7378,4
8225,6032,5
8230,14326,5
8230,6032,5
8238,6032,5
8240,6032,5
8244,6032,4
8247,6032,4
8249,6032,4
8254,6035,4
8256,6034,4
8257,12136,4
8257,6035,2
8263,6038,5
8268,6043,3
8270,6043,5
8271,14435,3
8271,6044,5
8275,11926,5
8275,6045,5
8277,6047,5
8279,7578,5
8279,6658,4
8279,7586,5
8279,6047,1
8280,6119,4
8280,8664,5
8280,6047,4
8283,6047,4
8284,6047,3
8288,6047,3
8289,6047,5
8295,6049,5
8301,12918,4
8301,6053,3
8306,6055,5
8307,6057,3
8308,10402,5
8308,6057,4
8309,14325,5
8309,6058,4
8314,6060,4
8315,6060,5
8317,6060,4
8329,6068,5
8334,14428,3
8334,6068,4
8336,6068,1
8337,6068,1
8338,12983,5
8338,6068,5
8343,6068,4
8354,6068,1
8357,6068,4
8365,6068,2
8373,14428,2
8373,6068,3
8388,6068,4
8397,6068,4
8402,6068,4
8408,6068,2
8409,6068,2
8413,6068,4
8426,6068,3
8433,6068,5
8437,6149,5
8437,7562,4
8437,6068,4
8445,14428,3
8445,6068,4
8460,6068,3
8462,6068,5
8466,6068,1
8467,6068,4
8484,6068,5
8488,14318,3
8488,14315,2
8488,14360,4
8488,6068,4
8493,6068,4
8495,13199,5
8495,6068,5
8496,6068,5
8499,6068,4
8505,6068,5
8511,6068,5
8512,6068,5
8514,14428,3
8514,6068,5
8516,6068,4
8518,6068,4
8519,6068,2
8520,6068,4
8522,6068,3
8524,6068,5
8527,6068,5
8529,14436,4
8529,6068,2
8537,14428,5
8537,6068,4
8551,6074,5
8552,6077,3
8560,6078,4
8567,6084,4
8568,12348,5
8568,6084,2
8569,6084,1
8571,6088,5
8572,6088,5
8579,12314,4
8579,6291,2
8582,14346,5
8582,6097,5
8583,6097,5
8585,6097,5
8588,6097,5
8593,6097,5
8600,12363,4
8600,6098,5
8603,14147,5
8603,6099,3
8606,6101,2
8608,6101,1
8611,7467,5
8611,8733,5
8611,6122,4
8616,6106,5
8628,6107,4
8632,6107,4
8633,6107,3
8636,6107,5
8645,11029,3
8645,6107,3
8646,8858,5
8646,12390,5
8646,6107,2
8648,14404,5
8648,6108,5
8653,6110,5
8660,14338,3
8660,6113,4
8664,6113,5
8666,6113,5
8669,6113,3
8675,6113,5
8676,12036,5
8676,6113,5
8679,6117,5
8694,7623,4
8694,12016,5
8694,6119,3
8698,6119,5
8699,6119,5
8717,6119,5
8743,6119,5
8747,6119,5
8748,6119,5
8751,14435,4
8751,6119,5
8755,6119,5
8759,6119,5
8773,12102,4
8773,6119,5
8778,6119,5
8785,6119,5
8789,6119,5
8801,6119,5
8804,8662,5
8804,6119,5
8810,6119,5
8815,6119,4
8817,6119,5
8824,6119,5
8825,6119,5
8833,6119,5
8840,6119,5
8853,14326,2
8853,6119,4
8869,6120,2
8881,6120,5
8890,6120,4
8893,6120,5
8901,6122,4
8905,6123,2
8906,12975,3
8906,6123,1
8907,7370,4
8907,6123,1
8909,6125,4
8910,6125,5
8912,14325,5
8912,6125,5
8913,6125,4
8925,13120,4
8925,6129,5
8927,6131,4
8928,10956,4
8928,6131,1
8929,7484,4
8929,7008,4
8929,7651,5
8929,6132,3
8931,13199,4
8931,6132,5
8932,12313,5
8932,6132,3
8934,6135,5
8936,6136,1
8940,6137,3
8942,6140,2
8948,6141,5
8969,6149,5
8971,6149,5
8977,6149,5
8982,14555,3
8982,6151,5
8985,6152,3
8986,6152,5
8992,6152,4
8996,6152,4
8997,6152,3
8999,6152,5
9000,6152,5
9004,6154,5
9012,6156,5
9020,6159,5
9030,6159,5
9033,6159,4
9034,6159,5
9037,6159,5
9053,6159,5
9054,6159,4
9056,6159,5
9058,6159,5
9078,6159,4
9097,6159,5
9103,6159,5
9108,6160,5
9112,6161,2
9113,12975,5
9113,13111,5
9113,7539,4
9113,11963,5
9113,6161,5
9123,6161,4
9124,14435,4
9124,6161,3
9128,6163,5
9139,6166,5
9144,6658,3
9144,14326,5
9144,6166,5
9146,6166,5
9152,6166,5
9155,6600,4
9155,7589,4
9155,6166,5
9172,6174,5
9174,6174,4
9176,6174,4
9178,6174,5
9182,6174,1
9186,6174,5
9187,6174,4
9188,6174,1
9191,14435,2
9191,6174,5
9192,6174,4
9193,6174,4
9196,7578,4
9196,12257,4
9196,6177,3
9205,12139,2
9205,6184,1
9210,10515,5
9210,6188,4
9216,6196,3
9224,6196,5
9227,13111,5
9227,6196,5
9229,13199,5
9229,6196,4
9231,12516,5
9231,6196,4
9233,14436,5
9233,6196,4
9236,6196,2
9243,6196,3
9244,14428,3
9244,6196,4
9247,8637,5
9247,14325,5
9247,6196,5
9248,6196,5
9250,6196,4
9251,6196,4
9253,6196,5
9260,6198,5
9263,6200,5
9264,6200,5
9267,6200,4
9275,6205,4
9278,6438,5
9281,6297,5
9284,13149,5
9284,6210,5
9290,6212,5
9291,6212,4
9292,6212,3
9297,6212,3
9300,12975,5
9300,6212,5
9302,6212,2
9304,6212,5
9310,14466,1
9310,6219,5
9325,6219,5
9328,6219,4
9333,6220,4
9340,6220,5
9349,6220,5
9352,6227,5
9365,6239,5
9367,6239,5
9370,6239,3
9371,6239,5
9374,6239,5
9397,12390,5
9397,6240,4
9398,6240,5
9399,6240,5
9423,6247,5
9425,6247,5
9439,13392,4
9439,6247,5
9446,14436,4
9446,6261,4
9451,6261,4
9452,6261,5
9453,6261,4
9480,6264,5
9483,6265,5
9496,14507,5
9496,6266,5
9497,6266,4
9502,6266,4
9508,6267,4
9512,6267,5
9525,6267,4
9527,6267,2
9541,6267,3
9544,6267,2
9555,6268,5
9556,6268,5
9569,6272,5
9574,14507,4
9574,6272,3
9591,6272,2
9620,6282,1
9623,6282,5
9629,6282,5
9630,6282,4
9633,6283,2
9636,6283,5
9643,6284,4
9648,12442,4
9648,6285,5
9649,6288,3
9650,6288,3
9663,14538,3
9663,6288,5
9664,13004,4
9664,6288,5
9671,6289,3
9672,12789,5
9672,6289,3
9688,6291,3
9691,6291,5
9710,6291,3
9719,6291,5
9720,6291,5
9721,6667,5
9733,6296,5
9736,6296,2
9742,6296,5
9757,6299,5
9771,6303,5
9772,6303,2
9778,6304,3
9781,13164,4
9781,6307,3
9782,6307,5
9783,6307,5
9786,6308,5
9801,6309,1
